name,formatted_address,geometry,permanently_closed,lat,lng
Boughton Law Corporation,"595 Burrard St #700, Vancouver, BC V7X 1S8, Canada","{'location': {'lat': 49.2867654, 'lng': -123.1201004}, 'viewport': {'northeast': {'lat': 49.28769977989273, 'lng': -123.1181043201073}, 'southwest': {'lat': 49.28500012010728, 'lng': -123.1208039798927}}}",,49.2867654,-123.1201004
B2Gold Corp.,"595 Burrard St #3100, Vancouver, BC V7X 1J1, Canada","{'location': {'lat': 49.2853067, 'lng': -123.119327}, 'viewport': {'northeast': {'lat': 49.28646652989273, 'lng': -123.1176096201073}, 'southwest': {'lat': 49.28376687010729, 'lng': -123.1203092798928}}}",,49.2853067,-123.119327
Taxplan Management Svc,"1993 E 51st Ave, Vancouver, BC V5P 1W1, Canada","{'location': {'lat': 49.2235664, 'lng': -123.0662063}, 'viewport': {'northeast': {'lat': 49.22485537989272, 'lng': -123.0648588201073}, 'southwest': {'lat': 49.22215572010728, 'lng': -123.0675584798927}}}",,49.2235664,-123.0662063
Shape Architecture Inc,"534 W Pender St, Vancouver, BC V6B 1V3, Canada","{'location': {'lat': 49.2837061, 'lng': -123.1136807}, 'viewport': {'northeast': {'lat': 49.28510577989272, 'lng': -123.1122573201072}, 'southwest': {'lat': 49.28240612010728, 'lng': -123.1149569798927}}}",,49.2837061,-123.1136807
UW School of Dentistry,"1959 NE Pacific St B-307, Seattle, WA 98195, United States","{'location': {'lat': 47.6498722, 'lng': -122.3082296}, 'viewport': {'northeast': {'lat': 47.65152237989273, 'lng': -122.3065028201073}, 'southwest': {'lat': 47.64882272010728, 'lng': -122.3092024798927}}}",,47.6498722,-122.3082296
BBA,"1050 W Pender St Suite 850, Vancouver, BC V6E 3S7, Canada","{'location': {'lat': 49.2870808, 'lng': -123.1195256}, 'viewport': {'northeast': {'lat': 49.28850712989271, 'lng': -123.1181232701073}, 'southwest': {'lat': 49.28580747010727, 'lng': -123.1208229298927}}}",,49.2870808,-123.1195256
BC Cancer Agency,"600 W 10th Ave, Vancouver, BC V5Z 4E6, Canada","{'location': {'lat': 49.2618515, 'lng': -123.118889}, 'viewport': {'northeast': {'lat': 49.26343902989272, 'lng': -123.11692375}, 'southwest': {'lat': 49.26073937010728, 'lng': -123.12019515}}}",,49.2618515,-123.118889
United Reporting Service Ltd,"700 W Georgia St #1150, Vancouver, BC V7Y 1K8, Canada","{'location': {'lat': 49.28284319999999, 'lng': -123.1190605}, 'viewport': {'northeast': {'lat': 49.28421787989272, 'lng': -123.1175652701073}, 'southwest': {'lat': 49.28151822010727, 'lng': -123.1202649298927}}}",,49.28284319999999,-123.1190605
Graphic Zoo Printing Corporation,"480 Smithe St, Vancouver, BC V6B 5E4, Canada","{'location': {'lat': 49.2789053, 'lng': -123.1194725}, 'viewport': {'northeast': {'lat': 49.28028447989271, 'lng': -123.1180785201073}, 'southwest': {'lat': 49.27758482010726, 'lng': -123.1207781798928}}}",,49.2789053,-123.1194725
Kyle Properties Ltd,"1537 W 8th Ave, Vancouver, BC V6J 1T5, Canada","{'location': {'lat': 49.2647306, 'lng': -123.1400167}, 'viewport': {'northeast': {'lat': 49.26598092989272, 'lng': -123.1386716201073}, 'southwest': {'lat': 49.26328127010728, 'lng': -123.1413712798927}}}",,49.2647306,-123.1400167
Knapton Agencies Ltd,"1951 Glen Dr, Vancouver, BC V6A 4J6, Canada","{'location': {'lat': 49.2695283, 'lng': -123.0814535}, 'viewport': {'northeast': {'lat': 49.27085072989271, 'lng': -123.0800889201073}, 'southwest': {'lat': 49.26815107010727, 'lng': -123.0827885798927}}}",,49.2695283,-123.0814535
Arsenal Pulp Press,"211 E Georgia St, Vancouver, BC V6A 1Z6, Canada","{'location': {'lat': 49.2788209, 'lng': -123.0993282}, 'viewport': {'northeast': {'lat': 49.28004512989273, 'lng': -123.0979383701072}, 'southwest': {'lat': 49.27734547010729, 'lng': -123.1006380298927}}}",,49.2788209,-123.0993282
Art Beatus Consultancy Ltd,"808 Nelson St, Vancouver, BC V6Z 2H2, Canada","{'location': {'lat': 49.2798452, 'lng': -123.1246517}, 'viewport': {'northeast': {'lat': 49.28131362989271, 'lng': -123.1231238701072}, 'southwest': {'lat': 49.27861397010727, 'lng': -123.1258235298927}}}",,49.2798452,-123.1246517
Mortgage Investments - The Great-West Life Assurance Company,"650 W Georgia St, Vancouver, BC V6B 4N7, Canada","{'location': {'lat': 49.2818976, 'lng': -123.1179129}, 'viewport': {'northeast': {'lat': 49.28305922989272, 'lng': -123.1164951201073}, 'southwest': {'lat': 49.28035957010728, 'lng': -123.1191947798927}}}",,49.2818976,-123.1179129
Ash Katey Ltd,"288 W 8th Ave, Vancouver, BC V5Y 1N5, Canada","{'location': {'lat': 49.2637499, 'lng': -123.1107366}, 'viewport': {'northeast': {'lat': 49.26516492989273, 'lng': -123.1093853201073}, 'southwest': {'lat': 49.26246527010728, 'lng': -123.1120849798927}}}",,49.2637499,-123.1107366
TIO Networks,"250 Howe St, Vancouver, BC V6B 1C8, Canada","{'location': {'lat': 49.286675, 'lng': -123.11319}, 'viewport': {'northeast': {'lat': 49.28812667989271, 'lng': -123.1120293701073}, 'southwest': {'lat': 49.28542702010726, 'lng': -123.1147290298927}}}",True,49.286675,-123.11319
BC & Yukon Community Newspaper Association,"9 W Broadway, Vancouver, BC V5Y 1P1, Canada","{'location': {'lat': 49.2632363, 'lng': -123.1051567}, 'viewport': {'northeast': {'lat': 49.26447522989272, 'lng': -123.1038122201073}, 'southwest': {'lat': 49.26177557010728, 'lng': -123.1065118798927}}}",,49.2632363,-123.1051567
Kintetsu International Express (Canada) Inc,"1140 W Pender St #910, Vancouver, BC V6E 2R9, Canada","{'location': {'lat': 49.2878227, 'lng': -123.1219895}, 'viewport': {'northeast': {'lat': 49.28919102989272, 'lng': -123.1205199701073}, 'southwest': {'lat': 49.28649137010727, 'lng': -123.1232196298927}}}",,49.2878227,-123.1219895
Daryl Brown Law Co,"4664 Lougheed Hwy, Burnaby, BC V5C 3Z5, Canada","{'location': {'lat': 49.2653689, 'lng': -122.9982046}, 'viewport': {'northeast': {'lat': 49.26714612989272, 'lng': -122.9968024201073}, 'southwest': {'lat': 49.26444647010728, 'lng': -122.9995020798927}}}",,49.2653689,-122.9982046
Olearnek Kirk,"705-1190 Hornby St, Vancouver, BC V6Z 2K5, Canada","{'location': {'lat': 49.27850309999999, 'lng': -123.1276993}, 'viewport': {'northeast': {'lat': 49.27992162989273, 'lng': -123.1264558201073}, 'southwest': {'lat': 49.27722197010728, 'lng': -123.1291554798927}}}",,49.27850309999999,-123.1276993
Hartshorne & Mehl,"2642 Main St #301, Vancouver, BC V5T 3E6, Canada","{'location': {'lat': 49.2613722, 'lng': -123.1008004}, 'viewport': {'northeast': {'lat': 49.26264692989272, 'lng': -123.0995356201073}, 'southwest': {'lat': 49.25994727010728, 'lng': -123.1022352798927}}}",,49.2613722,-123.1008004
Greg DelBigio,"595 Burrard St, Vancouver, BC V7X 1J2, Canada","{'location': {'lat': 49.2862071, 'lng': -123.1199324}, 'viewport': {'northeast': {'lat': 49.28730642989272, 'lng': -123.1181928701073}, 'southwest': {'lat': 49.28460677010728, 'lng': -123.1208925298927}}}",,49.2862071,-123.1199324
Glenn Leung,"650 W Georgia St #2800, Vancouver, BC V6B 4N7, Canada","{'location': {'lat': 49.2818938, 'lng': -123.1180366}, 'viewport': {'northeast': {'lat': 49.28305732989273, 'lng': -123.1165569701073}, 'southwest': {'lat': 49.28035767010728, 'lng': -123.1192566298927}}}",,49.2818938,-123.1180366
Vancouver International Film Centre,"1181 Seymour St, Vancouver, BC V6B 3N3, Canada","{'location': {'lat': 49.277062, 'lng': -123.1249172}, 'viewport': {'northeast': {'lat': 49.27846142989272, 'lng': -123.1234392201072}, 'southwest': {'lat': 49.27576177010728, 'lng': -123.1261388798927}}}",,49.277062,-123.1249172
Grossman & Stanley Business Lawyers,"1090 W Georgia St Suite 800, Vancouver, BC V6E 3V7, Canada","{'location': {'lat': 49.2853366, 'lng': -123.1231154}, 'viewport': {'northeast': {'lat': 49.28680697989272, 'lng': -123.1219052701073}, 'southwest': {'lat': 49.28410732010727, 'lng': -123.1246049298927}}}",,49.2853366,-123.1231154
Richard P Hamilton Law Corporation,"815 Hornby St #404, Vancouver, BC V6Z 2E6, Canada","{'location': {'lat': 49.2825426, 'lng': -123.12246}, 'viewport': {'northeast': {'lat': 49.28380877989272, 'lng': -123.1209813701072}, 'southwest': {'lat': 49.28110912010727, 'lng': -123.1236810298927}}}",,49.2825426,-123.12246
Mortgage Investments - The Great-West Life Assurance Company,"650 W Georgia St, Vancouver, BC V6B 4N7, Canada","{'location': {'lat': 49.2818976, 'lng': -123.1179129}, 'viewport': {'northeast': {'lat': 49.28305922989272, 'lng': -123.1164951201073}, 'southwest': {'lat': 49.28035957010728, 'lng': -123.1191947798927}}}",,49.2818976,-123.1179129
Kitsilano Management Ltd,"1948 W 4th Ave, Vancouver, BC V6J 1M5, Canada","{'location': {'lat': 49.2679583, 'lng': -123.1491757}, 'viewport': {'northeast': {'lat': 49.26937642989272, 'lng': -123.1478222701072}, 'southwest': {'lat': 49.26667677010728, 'lng': -123.1505219298927}}}",,49.2679583,-123.1491757
Kitty Lam Notary Corporation,"1030 W Georgia St Suite 1208, Vancouver, BC V6E 2Y3, Canada","{'location': {'lat': 49.2844874, 'lng': -123.1218908}, 'viewport': {'northeast': {'lat': 49.28597947989272, 'lng': -123.1204150701073}, 'southwest': {'lat': 49.28327982010728, 'lng': -123.1231147298927}}}",,49.2844874,-123.1218908
Drysdale Bacon McStravick LLP,"1015 Austin Ave #211, Coquitlam, BC V3K 3N9, Canada","{'location': {'lat': 49.2492417, 'lng': -122.8666577}, 'viewport': {'northeast': {'lat': 49.25048932989272, 'lng': -122.8653072701073}, 'southwest': {'lat': 49.24778967010728, 'lng': -122.8680069298927}}}",,49.2492417,-122.8666577
Kivalliq Energy Corporation,"800 W Pender St, Vancouver, BC V6C 2V6, Canada","{'location': {'lat': 49.28526189999999, 'lng': -123.1164446}, 'viewport': {'northeast': {'lat': 49.28671802989273, 'lng': -123.1149312201073}, 'southwest': {'lat': 49.28401837010728, 'lng': -123.1176308798927}}}",,49.28526189999999,-123.1164446
Kjeld Werbes Law Corporation,"179 Davie St, Vancouver, BC V6Z 2Y1, Canada","{'location': {'lat': 49.2738848, 'lng': -123.1207235}, 'viewport': {'northeast': {'lat': 49.27518092989272, 'lng': -123.1194532701073}, 'southwest': {'lat': 49.27248127010728, 'lng': -123.1221529298927}}}",,49.2738848,-123.1207235
Bau-Xi Gallery Ltd,"3045 Granville St, Vancouver, BC V6H 3J9, Canada","{'location': {'lat': 49.2585016, 'lng': -123.1391355}, 'viewport': {'northeast': {'lat': 49.25984702989272, 'lng': -123.1375931701073}, 'southwest': {'lat': 49.25714737010728, 'lng': -123.1402928298928}}}",,49.2585016,-123.1391355
International Arts Gallery,"555 Howe Street Ground Floor, Vancouver, BC V6C 2C2, Canada","{'location': {'lat': 49.2847606, 'lng': -123.11703}, 'viewport': {'northeast': {'lat': 49.28604312989272, 'lng': -123.1156005701073}, 'southwest': {'lat': 49.28334347010728, 'lng': -123.1183002298927}}}",,49.2847606,-123.11703
Peter Grant Law,"808 Nelson St #407, Vancouver, BC V6Z 2H2, Canada","{'location': {'lat': 49.2798452, 'lng': -123.1246517}, 'viewport': {'northeast': {'lat': 49.28131367989273, 'lng': -123.1231238701072}, 'southwest': {'lat': 49.27861402010728, 'lng': -123.1258235298927}}}",,49.2798452,-123.1246517
DMH Hospitality,"915B W Hastings St, Vancouver, BC V6C 1C6, Canada","{'location': {'lat': 49.2868668, 'lng': -123.1159817}, 'viewport': {'northeast': {'lat': 49.28816402989273, 'lng': -123.1147057201073}, 'southwest': {'lat': 49.28546437010728, 'lng': -123.1174053798927}}}",,49.2868668,-123.1159817
"Shane Simpson, MLA Community Office","2365 E Hastings St, Vancouver, BC V5L 1V6, Canada","{'location': {'lat': 49.2813185, 'lng': -123.0571435}, 'viewport': {'northeast': {'lat': 49.28259652989271, 'lng': -123.0557882701072}, 'southwest': {'lat': 49.27989687010727, 'lng': -123.0584879298927}}}",,49.2813185,-123.0571435
Thorsteinssons LLP,"595 Burrard St, Vancouver, BC V7X 1J2, Canada","{'location': {'lat': 49.2860779, 'lng': -123.1199638}, 'viewport': {'northeast': {'lat': 49.28720397989272, 'lng': -123.1182658201073}, 'southwest': {'lat': 49.28450432010727, 'lng': -123.1209654798927}}}",,49.2860779,-123.1199638
Valles Steamship,"1055 W Hastings St, Vancouver, BC V6E 2E9, Canada","{'location': {'lat': 49.2877498, 'lng': -123.1182265}, 'viewport': {'northeast': {'lat': 49.28898672989273, 'lng': -123.1169556201072}, 'southwest': {'lat': 49.28628707010729, 'lng': -123.1196552798927}}}",,49.2877498,-123.1182265
LeBlanc Law Corporation,"1125 Howe St #1400, Vancouver, BC V6Z 2K8, Canada","{'location': {'lat': 49.2788715, 'lng': -123.1261658}, 'viewport': {'northeast': {'lat': 49.28012757989273, 'lng': -123.1246702701073}, 'southwest': {'lat': 49.27742792010728, 'lng': -123.1273699298928}}}",,49.2788715,-123.1261658
Domus Legis Holdings Ltd,"1400-1125 Howe St, Vancouver, BC V6Z 2K8, Canada","{'location': {'lat': 49.2788852, 'lng': -123.1261488}, 'viewport': {'northeast': {'lat': 49.28014067989272, 'lng': -123.1246523201073}, 'southwest': {'lat': 49.27744102010728, 'lng': -123.1273519798928}}}",,49.2788852,-123.1261488
Camp Fiorante Matthews Mogerman,"856 Homer St #400, Vancouver, BC V6B 2W5, Canada","{'location': {'lat': 49.278786, 'lng': -123.1174411}, 'viewport': {'northeast': {'lat': 49.28022057989271, 'lng': -123.1162207701073}, 'southwest': {'lat': 49.27752092010727, 'lng': -123.1189204298927}}}",,49.278786,-123.1174411
Robert Murray Consulting Ltd.,"757 W Hastings St #600, Vancouver, BC V6C 1A1, Canada","{'location': {'lat': 49.2858265, 'lng': -123.1141039}, 'viewport': {'northeast': {'lat': 49.28720457989272, 'lng': -123.1130271201072}, 'southwest': {'lat': 49.28450492010727, 'lng': -123.1157267798927}}}",,49.2858265,-123.1141039
MD Management,"4396 W Saanich Rd Suite 130 & 150, Victoria, BC V8Z 3E9, Canada","{'location': {'lat': 48.4899909, 'lng': -123.3864696}, 'viewport': {'northeast': {'lat': 48.49135377989272, 'lng': -123.3849092201073}, 'southwest': {'lat': 48.48865412010728, 'lng': -123.3876088798927}}}",,48.4899909,-123.3864696
Bemco Pacific Services,"3636 E 4th Ave, Vancouver, BC V5M 1M3, Canada","{'location': {'lat': 49.266365, 'lng': -123.0253347}, 'viewport': {'northeast': {'lat': 49.26770382989272, 'lng': -123.0241371701073}, 'southwest': {'lat': 49.26500417010728, 'lng': -123.0268368298927}}}",,49.266365,-123.0253347
Oyen Wiggs Green & Mutala LLP,"480 – The Station 601 West Cordova Street, Vancouver, BC V6B 1G1, Canada","{'location': {'lat': 49.2851704, 'lng': -123.1119195}, 'viewport': {'northeast': {'lat': 49.28627477989273, 'lng': -123.1109890201073}, 'southwest': {'lat': 49.28357512010728, 'lng': -123.1136886798927}}}",,49.2851704,-123.1119195
Oyen Wiggs Green & Mutala LLP,"480 – The Station 601 West Cordova Street, Vancouver, BC V6B 1G1, Canada","{'location': {'lat': 49.2851704, 'lng': -123.1119195}, 'viewport': {'northeast': {'lat': 49.28627477989273, 'lng': -123.1109890201073}, 'southwest': {'lat': 49.28357512010728, 'lng': -123.1136886798927}}}",,49.2851704,-123.1119195
Cox Insurance Assoc,"Farview 2, 1155 W 8th Ave, Vancouver, BC V6H 1C5, Canada","{'location': {'lat': 49.2646053, 'lng': -123.1304677}, 'viewport': {'northeast': {'lat': 49.26583812989272, 'lng': -123.1291217201073}, 'southwest': {'lat': 49.26313847010728, 'lng': -123.1318213798927}}}",,49.2646053,-123.1304677
Rar Consultants Ltd,"1096 W 10th Ave, Vancouver, BC V6H 1H8, Canada","{'location': {'lat': 49.2622399, 'lng': -123.1287915}, 'viewport': {'northeast': {'lat': 49.26359102989272, 'lng': -123.1275563701073}, 'southwest': {'lat': 49.26089137010727, 'lng': -123.1302560298927}}}",,49.2622399,-123.1287915
Airey Group The,"2695 Granville St, Vancouver, BC V6H 3H4, Canada","{'location': {'lat': 49.2619011, 'lng': -123.139001}, 'viewport': {'northeast': {'lat': 49.26316082989272, 'lng': -123.1375636701073}, 'southwest': {'lat': 49.26046117010728, 'lng': -123.1402633298927}}}",,49.2619011,-123.139001
SHIRLEY MARIE MANFRON,"2445 E Hastings St, Vancouver, BC V5K 1Y8, Canada","{'location': {'lat': 49.2813038, 'lng': -123.0556318}, 'viewport': {'northeast': {'lat': 49.28258472989272, 'lng': -123.0542825701073}, 'southwest': {'lat': 49.27988507010727, 'lng': -123.0569822298928}}}",,49.2813038,-123.0556318
Airbiz Aviation Strategies Pty Ltd,"Unit 12/71 Victoria Cres, Abbotsford VIC 3067, Australia","{'location': {'lat': -37.8063515, 'lng': 144.9990543}, 'viewport': {'northeast': {'lat': -37.80503117010728, 'lng': 145.0003222798927}, 'southwest': {'lat': -37.80773082989272, 'lng': 144.9976226201073}}}",,-37.8063515,144.9990543
ON-AIR MEDIA,"7168 Envoy Ct, Dallas, TX 75247, United States","{'location': {'lat': 32.8149579, 'lng': -96.8696463}, 'viewport': {'northeast': {'lat': 32.81623397989272, 'lng': -96.86836767010729}, 'southwest': {'lat': 32.81353432010727, 'lng': -96.87106732989272}}}",,32.8149579,-96.8696463
Air China,"3211 Grant McConachie Way, Richmond, BC V7B 0A4, Canada","{'location': {'lat': 49.1949658, 'lng': -123.1776265}, 'viewport': {'northeast': {'lat': 49.19621047989273, 'lng': -123.1761758701073}, 'southwest': {'lat': 49.19351082010729, 'lng': -123.1788755298927}}}",,49.1949658,-123.1776265
RE/MAX Westcoast,"6086 Russ Baker Way #110, Richmond, BC V7B 1B4, Canada","{'location': {'lat': 49.1799267, 'lng': -123.1507597}, 'viewport': {'northeast': {'lat': 49.18130007989272, 'lng': -123.1493595201073}, 'southwest': {'lat': 49.17860042010728, 'lng': -123.1520591798927}}}",,49.1799267,-123.1507597
Bellwest Investments & Consulting Inc,"650 W Georgia St, Vancouver, BC V6B 4N8, Canada","{'location': {'lat': 49.281894, 'lng': -123.118037}, 'viewport': {'northeast': {'lat': 49.28305742989272, 'lng': -123.1165571701073}, 'southwest': {'lat': 49.28035777010728, 'lng': -123.1192568298927}}}",,49.281894,-123.118037
Belmont Resources Ltd,"625 Howe St, Vancouver, BC V6C 2T6, Canada","{'location': {'lat': 49.2842914, 'lng': -123.118013}, 'viewport': {'northeast': {'lat': 49.28554272989272, 'lng': -123.1165202701072}, 'southwest': {'lat': 49.28284307010728, 'lng': -123.1192199298927}}}",,49.2842914,-123.118013
Lucky 5 Enterprises Ltd.,"1111 W Hastings St Unit 730, Vancouver, BC V6E 2J3, Canada","{'location': {'lat': 49.2882526, 'lng': -123.1199359}, 'viewport': {'northeast': {'lat': 49.28948842989272, 'lng': -123.1186647701073}, 'southwest': {'lat': 49.28678877010728, 'lng': -123.1213644298927}}}",,49.2882526,-123.1199359
Better Business Bureau serving Mainland BC,"788 Beatty St #404, Vancouver, BC V6B 2M1, Canada","{'location': {'lat': 49.2776085, 'lng': -123.1133748}, 'viewport': {'northeast': {'lat': 49.27907077989273, 'lng': -123.1121460701072}, 'southwest': {'lat': 49.27637112010729, 'lng': -123.1148457298927}}}",,49.2776085,-123.1133748
Farris LLP,"700 W Georgia St #2500, Vancouver, BC V7Y 1B3, Canada","{'location': {'lat': 49.2827198, 'lng': -123.1187987}, 'viewport': {'northeast': {'lat': 49.28415717989272, 'lng': -123.1174674701073}, 'southwest': {'lat': 49.28145752010727, 'lng': -123.1201671298927}}}",,49.2827198,-123.1187987
David J Martin,"1040 W Georgia St, Vancouver, BC V6E 4H1, Canada","{'location': {'lat': 49.2850741, 'lng': -123.1224853}, 'viewport': {'northeast': {'lat': 49.28628312989271, 'lng': -123.1213669701072}, 'southwest': {'lat': 49.28358347010727, 'lng': -123.1240666298927}}}",,49.2850741,-123.1224853
Maruyama & Assoc,"680C Leg in Boot Square, Vancouver, BC V5Z 4B4, Canada","{'location': {'lat': 49.2674477, 'lng': -123.119624}, 'viewport': {'northeast': {'lat': 49.26845202989271, 'lng': -123.1181626701073}, 'southwest': {'lat': 49.26575237010727, 'lng': -123.1208623298927}}}",,49.2674477,-123.119624
